id,track,artist_id,artist,album_id,album,release_date,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
5NK8jad728pj6YeqM5VJD4,She Talks To Angels,5krkohEVJYw0qoB5VWwxaC,The Black Crowes,2NRRQLuW6j3EsoWpIl2MR3,Shake Your Money Maker,1990-02-13,https://api.spotify.com/v1/tracks/5NK8jad728pj6YeqM5VJD4,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,audio_features,spotify:track:5NK8jad728pj6YeqM5VJD4,https://api.spotify.com/v1/tracks/5NK8jad728pj6YeqM5VJD4,https://api.spotify.com/v1/audio-analysis/5NK8jad728pj6YeqM5VJD4,329400,4,rock
2ccUQnjjNWT0rsNnsBpsCA,Surrender,1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,5w20U3G3GyWiPvvDeVzkhN,Heaven Tonight,1978-04,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,audio_features,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA,253733,4,rock
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,6DCIj8jNaNpBz8e5oKFPtp,The Cars,4tJPWT4r4FSKwy784Qs1Fq,The Cars,1978-06-06,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4,rock
05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,3REUXdj5OPKhuDTrTtCBU0,1984 (Remastered),1984-01-04,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,audio_features,spotify:track:05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,210227,4,rock
3Xls4cNOwy01dtrNXb1inG,White Room,74oJ4qxwOZvX6oSsu1DGnw,Cream,0zrtTZC7yY2TOEhnbJzSb9,Wheels Of Fire,1968-07-01,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,spotify:track:3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/tracks/3Xls4cNOwy01dtrNXb1inG,https://api.spotify.com/v1/audio-analysis/3Xls4cNOwy01dtrNXb1inG,298333,4,rock
1UBQ5GK8JaQjm5VbkBZY66,Sharp Dressed Man - 2008 Remaster,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,5LMGAYhn2ywaxGZdtmXGpw,Eliminator,1983-03-23,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,audio_features,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/audio-analysis/1UBQ5GK8JaQjm5VbkBZY66,258027,4,rock
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,0afS7TjKOoq8LzTx9CgOnu,Abracadabra,1982-01-01,https://api.spotify.com/v1/tracks/2E2ZVy2fxslpAUgbb4zu84,0.791,0.535,9,-13.261,0,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,audio_features,spotify:track:2E2ZVy2fxslpAUgbb4zu84,https://api.spotify.com/v1/tracks/2E2ZVy2fxslpAUgbb4zu84,https://api.spotify.com/v1/audio-analysis/2E2ZVy2fxslpAUgbb4zu84,308373,4,rock
3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,7v4kEpVtppoMm80m43lGzt,Fire of Unknown Origin,1981-10-23,https://api.spotify.com/v1/tracks/3fkPMWQ6cBNBLuFcPyMS8s,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,audio_features,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/tracks/3fkPMWQ6cBNBLuFcPyMS8s,https://api.spotify.com/v1/audio-analysis/3fkPMWQ6cBNBLuFcPyMS8s,271000,4,rock
1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,29kkCKKGXheHuoO829FxWK,Boston,2QLp07RO6anZHmtcKTEvSC,Boston,1976,https://api.spotify.com/v1/tracks/1GqlvSEtMx5xbGptxOTTyk,0.419,0.677,4,-6.183,1,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,audio_features,spotify:track:1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/tracks/1GqlvSEtMx5xbGptxOTTyk,https://api.spotify.com/v1/audio-analysis/1GqlvSEtMx5xbGptxOTTyk,303587,4,rock
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,5d71Imt5CIb7LpQwDMQ093,Full Moon Fever,1989-01-01,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360,4,rock
4KfSdst7rW39C0sfhArdrz,Barracuda,34jw2BbxjoYalTp8cJFCPv,Heart,1LaeNhiUpL3X6N0LcFvuDF,Little Queen,1977-05-14,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,audio_features,spotify:track:4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,261933,4,rock
5Z8EDau8uNcP1E8JvmfkZe,School's Out,3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,0zKjnOsXxs63unPR6TWoHq,School's Out,1972,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4,rock
0TI8TP4FitVPoEHPTySx48,Iron Man,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,132qAo1cDiEJdA3fv4xyNK,Paranoid (2009 Remastered Version),1970-09-18,https://api.spotify.com/v1/tracks/0TI8TP4FitVPoEHPTySx48,0.332,0.769,9,-11.503,1,0.0765,0.00367,0.00413,0.0372,0.525,157.378,audio_features,spotify:track:0TI8TP4FitVPoEHPTySx48,https://api.spotify.com/v1/tracks/0TI8TP4FitVPoEHPTySx48,https://api.spotify.com/v1/audio-analysis/0TI8TP4FitVPoEHPTySx48,354774,4,rock
2rbcCco3PrSyMinVJdh61J,Fire Woman,49DW3KvkyjHO35mK1JnSyS,The Cult,1mq4iXRVf8lo5kAkeMa9aV,Sonic Temple,1989,https://api.spotify.com/v1/tracks/2rbcCco3PrSyMinVJdh61J,0.49,0.854,7,-7.489,1,0.0407,0.000258,0.000735,0.299,0.443,132.032,audio_features,spotify:track:2rbcCco3PrSyMinVJdh61J,https://api.spotify.com/v1/tracks/2rbcCco3PrSyMinVJdh61J,https://api.spotify.com/v1/audio-analysis/2rbcCco3PrSyMinVJdh61J,307960,4,rock
5EWPGh7jbTNO2wakv8LjUI,Free Bird,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,6DExt1eX4lflLacVjHHbOs,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973-01-01,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107,4,rock
3czHCIPtkuw2TFk1SOOQkC,Spoonman,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,1xHWwGSoF1DNE4hqgBRkJX,Superunknown,1994-01-01,https://api.spotify.com/v1/tracks/3czHCIPtkuw2TFk1SOOQkC,0.268,0.794,0,-11.034,1,0.0341,2.85e-05,0.075,0.229,0.903,182.921,audio_features,spotify:track:3czHCIPtkuw2TFk1SOOQkC,https://api.spotify.com/v1/tracks/3czHCIPtkuw2TFk1SOOQkC,https://api.spotify.com/v1/audio-analysis/3czHCIPtkuw2TFk1SOOQkC,246373,3,rock
6BmzbaB08O0FjHXeS0cR5b,Dancing In The Moonlight (It's Caught Me In It's Spotlight),6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,0DHKadXfnYCAXp28F3HI8U,Bad Reputation (Expanded Edition),1977,https://api.spotify.com/v1/tracks/6BmzbaB08O0FjHXeS0cR5b,0.671,0.461,4,-13.874,0,0.13,0.00755,0.0,0.103,0.784,145.187,audio_features,spotify:track:6BmzbaB08O0FjHXeS0cR5b,https://api.spotify.com/v1/tracks/6BmzbaB08O0FjHXeS0cR5b,https://api.spotify.com/v1/audio-analysis/6BmzbaB08O0FjHXeS0cR5b,204653,4,rock
36vTL8WP4ZoD1bbUaW0V3E,Bad Company - 2015 Remaster,5AEG63ajney2BoDXi0Vb84,Bad Company,4fuDpBLCt9ChDlqw48bj7p,Bad Company (Deluxe),1974,https://api.spotify.com/v1/tracks/36vTL8WP4ZoD1bbUaW0V3E,0.545,0.467,8,-10.862,1,0.0305,0.491,0.175,0.0805,0.444,113.713,audio_features,spotify:track:36vTL8WP4ZoD1bbUaW0V3E,https://api.spotify.com/v1/tracks/36vTL8WP4ZoD1bbUaW0V3E,https://api.spotify.com/v1/audio-analysis/36vTL8WP4ZoD1bbUaW0V3E,288053,4,rock
3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,32NQ56VZDTXSH3SMv4XSGN,Machine Head (Remastered),1972-03-25,https://api.spotify.com/v1/tracks/3uMmllZo1AfoEnVT4ENCD3,0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,audio_features,spotify:track:3uMmllZo1AfoEnVT4ENCD3,https://api.spotify.com/v1/tracks/3uMmllZo1AfoEnVT4ENCD3,https://api.spotify.com/v1/audio-analysis/3uMmllZo1AfoEnVT4ENCD3,366136,4,rock
2XHjFJVXYlEzoDvN82h8s5,Rocky Mountain Way,5bDxAyJiTYBat1YnFJhvEK,Joe Walsh,6Sdkho6t0ure9XTzZXM2CK,"The Smoker You Drink, The Player You Get",1973-06-18,https://api.spotify.com/v1/tracks/2XHjFJVXYlEzoDvN82h8s5,0.493,0.376,4,-15.045,1,0.0435,0.0241,0.792,0.102,0.419,86.47,audio_features,spotify:track:2XHjFJVXYlEzoDvN82h8s5,https://api.spotify.com/v1/tracks/2XHjFJVXYlEzoDvN82h8s5,https://api.spotify.com/v1/audio-analysis/2XHjFJVXYlEzoDvN82h8s5,315400,4,rock
0lzNXoZINVBLHWNIxKxWOo,Takin' Care Of Business,5q4AzEtCoYJyXjMMoEkSU5,Bachman-Turner Overdrive,1p2tbwfEfN8kZNOi4F3bGH,Bachman-Turner Overdrive II,1973-12-01,https://api.spotify.com/v1/tracks/0lzNXoZINVBLHWNIxKxWOo,0.724,0.703,5,-14.007,1,0.0498,0.0488,2.69e-06,0.146,0.965,129.985,audio_features,spotify:track:0lzNXoZINVBLHWNIxKxWOo,https://api.spotify.com/v1/tracks/0lzNXoZINVBLHWNIxKxWOo,https://api.spotify.com/v1/audio-analysis/0lzNXoZINVBLHWNIxKxWOo,289893,4,rock
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,7rSZXXHHvIhF4yUFdaOCy9,Are You Experienced,1967-05-12,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9,audio_features,spotify:track:0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/tracks/0wJoRiX5K5BxlqZTolB2LD,https://api.spotify.com/v1/audio-analysis/0wJoRiX5K5BxlqZTolB2LD,170813,4,rock
0K6yUnIKNsFtfIpTgGtcHm,Limelight,2Hkut4rAAyrQxRdof7FVJq,Rush,2xg7iIKoSqaDNpDbJnyCjY,Moving Pictures (2011 Remaster),1981-02-12,https://api.spotify.com/v1/tracks/0K6yUnIKNsFtfIpTgGtcHm,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,audio_features,spotify:track:0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/tracks/0K6yUnIKNsFtfIpTgGtcHm,https://api.spotify.com/v1/audio-analysis/0K6yUnIKNsFtfIpTgGtcHm,259840,4,rock
0S3gpZzlT9Hb7CCSV2owX7,"Mama, I'm Coming Home",6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,6eh82ojicL8RSJF7GkYTh7,No More Tears (Expanded Edition),1991-09-17,https://api.spotify.com/v1/tracks/0S3gpZzlT9Hb7CCSV2owX7,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,audio_features,spotify:track:0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/tracks/0S3gpZzlT9Hb7CCSV2owX7,https://api.spotify.com/v1/audio-analysis/0S3gpZzlT9Hb7CCSV2owX7,251867,4,rock
3jJZVeExYzVYiV6Y9Fl3DX,Plush,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,7k1YOwYf369EX0aHeXApWp,Core,1992-09-29,https://api.spotify.com/v1/tracks/3jJZVeExYzVYiV6Y9Fl3DX,0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,audio_features,spotify:track:3jJZVeExYzVYiV6Y9Fl3DX,https://api.spotify.com/v1/tracks/3jJZVeExYzVYiV6Y9Fl3DX,https://api.spotify.com/v1/audio-analysis/3jJZVeExYzVYiV6Y9Fl3DX,310347,4,rock
28eg5bkYvIHT7HPmzZFwLN,Lonely Is The Night - Remastered,3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,6TwlLNU5Zd9qGuNgSLeWPt,Don't Say No,1981,https://api.spotify.com/v1/tracks/28eg5bkYvIHT7HPmzZFwLN,0.347,0.803,9,-4.923,1,0.0416,0.209,4.36e-06,0.116,0.672,85.362,audio_features,spotify:track:28eg5bkYvIHT7HPmzZFwLN,https://api.spotify.com/v1/tracks/28eg5bkYvIHT7HPmzZFwLN,https://api.spotify.com/v1/audio-analysis/28eg5bkYvIHT7HPmzZFwLN,281453,4,rock
0UAJH0k4k3slcE83a9UGCe,Lola,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,4jaLfcNpIrOgcPyXuuiHTi,"Lola Versus Powerman and the Moneygoround, Pt. One",1970-11-27,https://api.spotify.com/v1/tracks/0UAJH0k4k3slcE83a9UGCe,0.474,0.917,9,-4.19,1,0.0395,0.582,0.231,0.201,0.902,152.113,audio_features,spotify:track:0UAJH0k4k3slcE83a9UGCe,https://api.spotify.com/v1/tracks/0UAJH0k4k3slcE83a9UGCe,https://api.spotify.com/v1/audio-analysis/0UAJH0k4k3slcE83a9UGCe,241040,4,rock
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,7lzordPuZEXxwt9aoVZYmG,Billy Idol,5ebh0MxkqELmk50xHj2b4k,Billy Idol,1982-01-01,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,0.673,0.814,9,-5.411,1,0.0367,0.0133,0.00293,0.343,0.728,147.193,audio_features,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,https://api.spotify.com/v1/audio-analysis/1gzIbdFnGJ226LTl0Cn2SX,252200,4,rock
6nxlHmpBJYicXHC0mvcKOm,Cat Scratch Fever,21ysNsPzHdqYN2fQ75ZswG,Ted Nugent,7dnt5Qf46FPOI3wh4FZoxx,Cat Scratch Fever,1977-02-26,https://api.spotify.com/v1/tracks/6nxlHmpBJYicXHC0mvcKOm,0.549,0.916,4,-4.185,0,0.034,0.0049,0.123,0.104,0.632,127.131,audio_features,spotify:track:6nxlHmpBJYicXHC0mvcKOm,https://api.spotify.com/v1/tracks/6nxlHmpBJYicXHC0mvcKOm,https://api.spotify.com/v1/audio-analysis/6nxlHmpBJYicXHC0mvcKOm,219400,4,rock
1ksayCHVLH4eKFm43GFokU,"Baby, I Love Your Way - Live",0543y7yrvny4KymoaneT4W,Peter Frampton,3719jlsd41vKAiYWrXNt9o,Frampton Comes Alive! (Deluxe Edition),1976,https://api.spotify.com/v1/tracks/1ksayCHVLH4eKFm43GFokU,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269,audio_features,spotify:track:1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/tracks/1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/audio-analysis/1ksayCHVLH4eKFm43GFokU,281067,4,rock
2LMq1O0NiqGhPOlXo3McYQ,Icky Thump,4F84IBURUo98rz4r61KF70,The White Stripes,2DSNJ8bdoYfC6Uydg8ilBC,Icky Thump,2007-06-15,https://api.spotify.com/v1/tracks/2LMq1O0NiqGhPOlXo3McYQ,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,audio_features,spotify:track:2LMq1O0NiqGhPOlXo3McYQ,https://api.spotify.com/v1/tracks/2LMq1O0NiqGhPOlXo3McYQ,https://api.spotify.com/v1/audio-analysis/2LMq1O0NiqGhPOlXo3McYQ,254533,4,rock
5cfYurP1XKldMBtvBBJiTs,Ramblin' Man,4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,51kF3pqbherdGJhcwKdmjC,Dreams,1989-06-20,https://api.spotify.com/v1/tracks/5cfYurP1XKldMBtvBBJiTs,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,audio_features,spotify:track:5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/tracks/5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/audio-analysis/5cfYurP1XKldMBtvBBJiTs,288507,4,rock
5CeL9C3bsoe4yzYS1Qz8cw,Girls & Boys,7MhMgCo0Bl0Kukl93PZbYS,Blur,1bgkxe4t0HNeLn9rhrx79x,Blur: The Best Of,2000-10-23,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,0.693,0.875,7,-8.354,0,0.0315,0.00971,0.0,0.0601,0.901,120.048,audio_features,spotify:track:5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/tracks/5CeL9C3bsoe4yzYS1Qz8cw,https://api.spotify.com/v1/audio-analysis/5CeL9C3bsoe4yzYS1Qz8cw,259387,4,rock
0wzRcekWyVCSyPtlPOeJau,Go With The Flow,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,4w3NeXtywU398NYW4903rY,Songs For The Deaf,2002-01-01,https://api.spotify.com/v1/tracks/0wzRcekWyVCSyPtlPOeJau,0.246,0.991,9,-3.903,1,0.087,0.00944,0.0753,0.867,0.415,159.39,audio_features,spotify:track:0wzRcekWyVCSyPtlPOeJau,https://api.spotify.com/v1/tracks/0wzRcekWyVCSyPtlPOeJau,https://api.spotify.com/v1/audio-analysis/0wzRcekWyVCSyPtlPOeJau,187147,4,rock
3XcjIvaZVUFAIdIYZqY9bd,We're An American Band - Remastered 2002,0qEcf3SFlpRcb3lK3f2GZI,Grand Funk Railroad,6hSAjI92A6vPL6OM1DWTZg,We're An American Band (Remastered / Bonus Track),1973,https://api.spotify.com/v1/tracks/3XcjIvaZVUFAIdIYZqY9bd,0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,audio_features,spotify:track:3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/tracks/3XcjIvaZVUFAIdIYZqY9bd,https://api.spotify.com/v1/audio-analysis/3XcjIvaZVUFAIdIYZqY9bd,207093,4,rock
3zwmW1gM4E8FlHXV5nE16u,Be Yourself,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,0HQhToIjonHnJRRPN4jeJU,Out of Exile,2005-01-01,https://api.spotify.com/v1/tracks/3zwmW1gM4E8FlHXV5nE16u,0.423,0.845,11,-3.509,0,0.0559,0.143,5.07e-06,0.213,0.317,116.602,audio_features,spotify:track:3zwmW1gM4E8FlHXV5nE16u,https://api.spotify.com/v1/tracks/3zwmW1gM4E8FlHXV5nE16u,https://api.spotify.com/v1/audio-analysis/3zwmW1gM4E8FlHXV5nE16u,278973,4,rock
2hvOsGJc6qll4WzW8Ljqc3,Brass in Pocket - 2006 Remaster,0GByy3DcfbQwDvXGCWmzv9,Pretenders,4oDYsMBe7KtOu12VNMO75k,Pretenders (Expanded & Remastered),1980-01-11,https://api.spotify.com/v1/tracks/2hvOsGJc6qll4WzW8Ljqc3,0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,audio_features,spotify:track:2hvOsGJc6qll4WzW8Ljqc3,https://api.spotify.com/v1/tracks/2hvOsGJc6qll4WzW8Ljqc3,https://api.spotify.com/v1/audio-analysis/2hvOsGJc6qll4WzW8Ljqc3,185960,4,rock
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,4gouGcdQn9OvjX42xnWrF0,American Fool,1982,https://api.spotify.com/v1/tracks/67eX1ovaHyVPUinMHeUtIM,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,audio_features,spotify:track:67eX1ovaHyVPUinMHeUtIM,https://api.spotify.com/v1/tracks/67eX1ovaHyVPUinMHeUtIM,https://api.spotify.com/v1/audio-analysis/67eX1ovaHyVPUinMHeUtIM,218960,4,rock
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,55RhFRyQFihIyGf61MgcfV,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,spotify:track:6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z,https://api.spotify.com/v1/audio-analysis/6GtX0jaNL8IjVQfrDBx81z,258467,4,rock
6PypGyiu0Y2lCDBN1XZEnP,Everybody Hurts,4KWTAlx2RvbpseOGMEmROg,R.E.M.,0BiNb8HYR4JvuxUa31Z58Q,Automatic For The People,1992-10-05,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,audio_features,spotify:track:6PypGyiu0Y2lCDBN1XZEnP,https://api.spotify.com/v1/tracks/6PypGyiu0Y2lCDBN1XZEnP,https://api.spotify.com/v1/audio-analysis/6PypGyiu0Y2lCDBN1XZEnP,320267,3,rock
3EYOJ48Et32uATr9ZmLnAo,Roxanne,5NGO30tJxFlKixkPSgXcFE,The Police,1H9g6j4Wwj6wh6p8YHVtkf,Outlandos D'Amour (Remastered 2003),1978-11-02,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4,rock
3tAQNhm1o0kzldsI5QkrB1,Dream On,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,4POwouNbBP807ciWs9WIfM,AEROSMITH,1973,https://api.spotify.com/v1/tracks/3tAQNhm1o0kzldsI5QkrB1,0.393,0.433,5,-10.045,0,0.0255,0.39,8.41e-05,0.234,0.238,79.588,audio_features,spotify:track:3tAQNhm1o0kzldsI5QkrB1,https://api.spotify.com/v1/tracks/3tAQNhm1o0kzldsI5QkrB1,https://api.spotify.com/v1/audio-analysis/3tAQNhm1o0kzldsI5QkrB1,267307,4,rock
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,0M2KWMbvY5x1sUnIKNpyUt,The Captain and Me,1973,https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,audio_features,spotify:track:4nXkbcTj3nyww1cHkw5RAP,https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP,https://api.spotify.com/v1/audio-analysis/4nXkbcTj3nyww1cHkw5RAP,207267,4,rock
0s995gCthqnYJCWGvfKpNt,"One Bourbon, One Scotch, One Beer",4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,77zr8OxPQKKiIsJTJ3HKbk,George Thorogood & the Destroyers,1977,https://api.spotify.com/v1/tracks/0s995gCthqnYJCWGvfKpNt,0.552,0.643,9,-14.523,1,0.14,0.144,0.0027,0.0878,0.763,136.764,audio_features,spotify:track:0s995gCthqnYJCWGvfKpNt,https://api.spotify.com/v1/tracks/0s995gCthqnYJCWGvfKpNt,https://api.spotify.com/v1/audio-analysis/0s995gCthqnYJCWGvfKpNt,506720,4,rock
0PsbWiVtix5FoTZ1s00mEl,Come Sail Away,4salDzkGmfycRqNUbyBphh,Styx,6MFIBPVrZjHjP0pPkVF3IU,The Grand Illusion,1977-01-01,https://api.spotify.com/v1/tracks/0PsbWiVtix5FoTZ1s00mEl,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,audio_features,spotify:track:0PsbWiVtix5FoTZ1s00mEl,https://api.spotify.com/v1/tracks/0PsbWiVtix5FoTZ1s00mEl,https://api.spotify.com/v1/audio-analysis/0PsbWiVtix5FoTZ1s00mEl,367000,4,rock
